"2018-02-26 11:44:34 [main] INFO  c.b.e.c.CashExchangeApplication - Starting CashExchangeApplication on NIDIGIABURU8881 with PID 10504 (C:\Users\aburu\Projects\cash-exchange\target\classes started by aburu in C:\Users\aburu\Projects\cash-exchange)
""2018-02-26 11:44:34 [main] INFO  c.b.e.c.CashExchangeApplication - No active profile set, falling back to default profiles: default
"2018-03-02 16:43:19 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Starting CashExchangeControllerTest on NIDIGIABURU8881 with PID 6488 (started by aburu in C:\Users\aburu\Projects\cash-exchange)
""2018-03-02 16:43:19 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - No active profile set, falling back to default profiles: default
""2018-03-02 16:43:23 [main] INFO  o.s.b.a.s.AuthenticationManagerConfiguration - 

Using default security password: 75e792ce-28f3-4921-a5a5-f58e24898e2c

""2018-03-02 16:43:23 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/css/**'], Ant [pattern='/js/**'], Ant [pattern='/images/**'], Ant [pattern='/webjars/**'], Ant [pattern='/**/favicon.ico'], Ant [pattern='/error']]], []
""2018-03-02 16:43:23 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.boot.autoconfigure.security.SpringBootWebSecurityConfiguration$ApplicationNoWebSecurityConfigurerAdapter$1@5b94ccbc, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@38a1c423, org.springframework.security.web.context.SecurityContextPersistenceFilter@749ab7b4, org.springframework.security.web.header.HeaderWriterFilter@27c04377, org.springframework.security.web.csrf.CsrfFilter@15fb7a32, org.springframework.security.web.authentication.logout.LogoutFilter@3d36dff4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2bf94401, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@723ed581, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@336365bc, org.springframework.security.web.session.SessionManagementFilter@2098d37d, org.springframework.security.web.access.ExceptionTranslationFilter@515ebef3]
""2018-03-02 16:43:23 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring FrameworkServlet ''
""2018-03-02 16:43:23 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization started
""2018-03-02 16:43:23 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization completed in 1 ms
""2018-03-02 16:43:23 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Started CashExchangeControllerTest in 4.415 seconds (JVM running for 5.714)
""2018-03-02 16:46:06 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Starting CashExchangeControllerTest on NIDIGIABURU8881 with PID 9068 (started by aburu in C:\Users\aburu\Projects\cash-exchange)
""2018-03-02 16:46:06 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - No active profile set, falling back to default profiles: default
""2018-03-02 16:46:11 [main] INFO  o.s.b.a.s.AuthenticationManagerConfiguration - 

Using default security password: 18422f89-9e3d-4896-8821-1c648e8b5917

""2018-03-02 16:46:11 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/css/**'], Ant [pattern='/js/**'], Ant [pattern='/images/**'], Ant [pattern='/webjars/**'], Ant [pattern='/**/favicon.ico'], Ant [pattern='/error']]], []
""2018-03-02 16:46:11 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.boot.autoconfigure.security.SpringBootWebSecurityConfiguration$ApplicationNoWebSecurityConfigurerAdapter$1@4a3be6a5, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7cf162bc, org.springframework.security.web.context.SecurityContextPersistenceFilter@3b7b05a8, org.springframework.security.web.header.HeaderWriterFilter@1ba05e38, org.springframework.security.web.csrf.CsrfFilter@49798e84, org.springframework.security.web.authentication.logout.LogoutFilter@5b12012e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7abe27bf, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4074023c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3721177d, org.springframework.security.web.session.SessionManagementFilter@773e2eb5, org.springframework.security.web.access.ExceptionTranslationFilter@6a2eea2a]
""2018-03-02 16:46:11 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring FrameworkServlet ''
""2018-03-02 16:46:11 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization started
""2018-03-02 16:46:11 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization completed in 33 ms
""2018-03-02 16:46:12 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Started CashExchangeControllerTest in 6.623 seconds (JVM running for 8.306)
""2018-03-02 16:50:31 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Starting CashExchangeControllerTest on NIDIGIABURU8881 with PID 6800 (started by aburu in C:\Users\aburu\Projects\cash-exchange)
""2018-03-02 16:50:31 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - No active profile set, falling back to default profiles: default
""2018-03-02 16:50:34 [main] INFO  o.s.b.a.s.AuthenticationManagerConfiguration - 

Using default security password: e6c1f335-c1e7-4144-a0e9-e8cfa55fd691

""2018-03-02 16:50:34 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/css/**'], Ant [pattern='/js/**'], Ant [pattern='/images/**'], Ant [pattern='/webjars/**'], Ant [pattern='/**/favicon.ico'], Ant [pattern='/error']]], []
""2018-03-02 16:50:35 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.boot.autoconfigure.security.SpringBootWebSecurityConfiguration$ApplicationNoWebSecurityConfigurerAdapter$1@5b94ccbc, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@38a1c423, org.springframework.security.web.context.SecurityContextPersistenceFilter@749ab7b4, org.springframework.security.web.header.HeaderWriterFilter@27c04377, org.springframework.security.web.csrf.CsrfFilter@15fb7a32, org.springframework.security.web.authentication.logout.LogoutFilter@3d36dff4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2bf94401, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@723ed581, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@336365bc, org.springframework.security.web.session.SessionManagementFilter@2098d37d, org.springframework.security.web.access.ExceptionTranslationFilter@515ebef3]
""2018-03-02 16:50:35 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring FrameworkServlet ''
""2018-03-02 16:50:35 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization started
""2018-03-02 16:50:35 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization completed in 31 ms
""2018-03-02 16:50:35 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Started CashExchangeControllerTest in 4.79 seconds (JVM running for 6.182)
""2018-03-02 16:50:54 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Starting CashExchangeControllerTest on NIDIGIABURU8881 with PID 3572 (started by aburu in C:\Users\aburu\Projects\cash-exchange)
""2018-03-02 16:50:54 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - No active profile set, falling back to default profiles: default
""2018-03-02 16:50:57 [main] INFO  o.s.b.a.s.AuthenticationManagerConfiguration - 

Using default security password: 6fc3252b-42be-49f5-91e4-b335dcde09c8

""2018-03-02 16:50:58 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/css/**'], Ant [pattern='/js/**'], Ant [pattern='/images/**'], Ant [pattern='/webjars/**'], Ant [pattern='/**/favicon.ico'], Ant [pattern='/error']]], []
""2018-03-02 16:50:58 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.boot.autoconfigure.security.SpringBootWebSecurityConfiguration$ApplicationNoWebSecurityConfigurerAdapter$1@2f7dcef2, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4a3be6a5, org.springframework.security.web.context.SecurityContextPersistenceFilter@1436a7ab, org.springframework.security.web.header.HeaderWriterFilter@3b0ee03a, org.springframework.security.web.csrf.CsrfFilter@47e4d9d0, org.springframework.security.web.authentication.logout.LogoutFilter@1a35993f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3d36dff4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3ac04654, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7cf162bc, org.springframework.security.web.session.SessionManagementFilter@2c306a57, org.springframework.security.web.access.ExceptionTranslationFilter@4349754]
""2018-03-02 16:50:58 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring FrameworkServlet ''
""2018-03-02 16:50:58 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization started
""2018-03-02 16:50:58 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization completed in 31 ms
""2018-03-02 16:50:58 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Started CashExchangeControllerTest in 4.319 seconds (JVM running for 5.66)
""2018-03-02 16:58:21 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Starting CashExchangeControllerTest on NIDIGIABURU8881 with PID 5504 (started by aburu in C:\Users\aburu\Projects\cash-exchange)
""2018-03-02 16:58:21 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - No active profile set, falling back to default profiles: default
""2018-03-02 16:58:25 [main] INFO  o.s.b.a.s.AuthenticationManagerConfiguration - 

Using default security password: a2cff35f-6de9-4dd3-81f8-f20549287e36

""2018-03-02 16:58:25 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/css/**'], Ant [pattern='/js/**'], Ant [pattern='/images/**'], Ant [pattern='/webjars/**'], Ant [pattern='/**/favicon.ico'], Ant [pattern='/error']]], []
""2018-03-02 16:58:25 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.boot.autoconfigure.security.SpringBootWebSecurityConfiguration$ApplicationNoWebSecurityConfigurerAdapter$1@60e21209, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@630d1b2f, org.springframework.security.web.context.SecurityContextPersistenceFilter@7351a16e, org.springframework.security.web.header.HeaderWriterFilter@773e2eb5, org.springframework.security.web.csrf.CsrfFilter@67403656, org.springframework.security.web.authentication.logout.LogoutFilter@2b4786dd, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3ac04654, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1a35993f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@746b18fd, org.springframework.security.web.session.SessionManagementFilter@336365bc, org.springframework.security.web.access.ExceptionTranslationFilter@796065aa]
""2018-03-02 16:58:25 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring FrameworkServlet ''
""2018-03-02 16:58:25 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization started
""2018-03-02 16:58:25 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization completed in 16 ms
""2018-03-02 16:58:25 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Started CashExchangeControllerTest in 4.545 seconds (JVM running for 5.888)
""2018-03-02 16:58:48 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Starting CashExchangeControllerTest on NIDIGIABURU8881 with PID 8016 (started by aburu in C:\Users\aburu\Projects\cash-exchange)
""2018-03-02 16:58:48 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - No active profile set, falling back to default profiles: default
""2018-03-02 16:58:51 [main] INFO  o.s.b.a.s.AuthenticationManagerConfiguration - 

Using default security password: a9595ed4-a924-4716-abcb-7a49ab3d841b

""2018-03-02 16:58:51 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/css/**'], Ant [pattern='/js/**'], Ant [pattern='/images/**'], Ant [pattern='/webjars/**'], Ant [pattern='/**/favicon.ico'], Ant [pattern='/error']]], []
""2018-03-02 16:58:51 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.boot.autoconfigure.security.SpringBootWebSecurityConfiguration$ApplicationNoWebSecurityConfigurerAdapter$1@3ac04654, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4074023c, org.springframework.security.web.context.SecurityContextPersistenceFilter@3b0ee03a, org.springframework.security.web.header.HeaderWriterFilter@ae372b9, org.springframework.security.web.csrf.CsrfFilter@31da6b2e, org.springframework.security.web.authentication.logout.LogoutFilter@7351a16e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6c298dc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1436a7ab, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3ed0918d, org.springframework.security.web.session.SessionManagementFilter@4349754, org.springframework.security.web.access.ExceptionTranslationFilter@7f9ab969]
""2018-03-02 16:58:51 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring FrameworkServlet ''
""2018-03-02 16:58:51 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization started
""2018-03-02 16:58:51 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization completed in 31 ms
""2018-03-02 16:58:51 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Started CashExchangeControllerTest in 4.721 seconds (JVM running for 7.09)
""2018-03-02 16:59:20 [main] INFO  c.b.e.c.CashExchangeApplicationTests - Starting CashExchangeApplicationTests on NIDIGIABURU8881 with PID 2024 (started by aburu in C:\Users\aburu\Projects\cash-exchange)
""2018-03-02 16:59:20 [main] INFO  c.b.e.c.CashExchangeApplicationTests - No active profile set, falling back to default profiles: default
""2018-03-02 16:59:21 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$1aace091] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
""2018-03-02 16:59:21 [main] INFO  o.s.w.s.a.s.AnnotationActionEndpointMapping - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
""2018-03-02 16:59:22 [main] INFO  o.s.b.a.s.AuthenticationManagerConfiguration - 

Using default security password: 8ff70871-3401-4226-bd2e-69a574e757f6

""2018-03-02 16:59:22 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2d5f7182, org.springframework.security.web.context.SecurityContextPersistenceFilter@6136998b, org.springframework.security.web.header.HeaderWriterFilter@630d1b2f, org.springframework.security.web.csrf.CsrfFilter@d8948cd, org.springframework.security.web.authentication.logout.LogoutFilter@2822c6ff, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@b8a7e43, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@20095ab4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@59546cfe, org.springframework.security.web.session.SessionManagementFilter@518cf84a, org.springframework.security.web.access.ExceptionTranslationFilter@14e2e1c3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2b556bb2]
""2018-03-02 16:59:23 [main] INFO  c.b.e.c.CashExchangeApplicationTests - Started CashExchangeApplicationTests in 4.262 seconds (JVM running for 6.345)
""2018-03-02 16:59:23 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Starting CashExchangeControllerTest on NIDIGIABURU8881 with PID 2024 (started by aburu in C:\Users\aburu\Projects\cash-exchange)
""2018-03-02 16:59:23 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - No active profile set, falling back to default profiles: default
""2018-03-02 16:59:24 [main] INFO  o.s.b.a.s.AuthenticationManagerConfiguration - 

Using default security password: 6d8b1008-f80c-48d7-bd23-335982b33336

""2018-03-02 16:59:24 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/css/**'], Ant [pattern='/js/**'], Ant [pattern='/images/**'], Ant [pattern='/webjars/**'], Ant [pattern='/**/favicon.ico'], Ant [pattern='/error']]], []
""2018-03-02 16:59:24 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.boot.autoconfigure.security.SpringBootWebSecurityConfiguration$ApplicationNoWebSecurityConfigurerAdapter$1@61bfc9bf, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2c7106d9, org.springframework.security.web.context.SecurityContextPersistenceFilter@7132a9dc, org.springframework.security.web.header.HeaderWriterFilter@4527f70a, org.springframework.security.web.csrf.CsrfFilter@3e67f5f2, org.springframework.security.web.authentication.logout.LogoutFilter@527fc8e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@57435801, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2da66a44, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@329bad59, org.springframework.security.web.session.SessionManagementFilter@707b1a44, org.springframework.security.web.access.ExceptionTranslationFilter@fd53053]
""2018-03-02 16:59:24 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring FrameworkServlet ''
""2018-03-02 16:59:24 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization started
""2018-03-02 16:59:24 [main] INFO  o.s.t.w.s.TestDispatcherServlet - FrameworkServlet '': initialization completed in 0 ms
""2018-03-02 16:59:24 [main] INFO  c.b.e.c.c.CashExchangeControllerTest - Started CashExchangeControllerTest in 1.061 seconds (JVM running for 7.439)
""2018-03-02 16:59:25 [main] INFO  c.b.e.c.c.CashExchangeController - Calling service class for exchange rates
""2018-03-02 16:59:25 [main] ERROR c.b.e.c.c.CashExchangeController - IO error while processing request
"java.io.FileNotFoundException: null
	at com.burusoth.exchange.cashexchange.controller.CashExchangeController.exchange(CashExchangeController.java:33)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:205)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:133)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:97)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:827)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:738)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:85)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:967)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:901)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:970)
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:861)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:635)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:846)
	at org.springframework.test.web.servlet.TestDispatcherServlet.service(TestDispatcherServlet.java:65)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:742)
	at org.springframework.mock.web.MockFilterChain$ServletFilterProxy.doFilter(MockFilterChain.java:160)
	at org.springframework.mock.web.MockFilterChain.doFilter(MockFilterChain.java:127)
	at org.springframework.security.web.FilterChainProxy.doFilterInternal(FilterChainProxy.java:208)
	at org.springframework.security.web.FilterChainProxy.doFilter(FilterChainProxy.java:177)
	at org.springframework.mock.web.MockFilterChain.doFilter(MockFilterChain.java:127)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:99)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.springframework.mock.web.MockFilterChain.doFilter(MockFilterChain.java:127)
	at org.springframework.web.filter.HttpPutFormContentFilter.doFilterInternal(HttpPutFormContentFilter.java:108)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.springframework.mock.web.MockFilterChain.doFilter(MockFilterChain.java:127)
	at org.springframework.web.filter.HiddenHttpMethodFilter.doFilterInternal(HiddenHttpMethodFilter.java:81)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:107)
	at org.springframework.mock.web.MockFilterChain.doFilter(MockFilterChain.java:127)
	at org.springframework.test.web.servlet.MockMvc.perform(MockMvc.java:155)
	at com.burusoth.exchange.cashexchange.controller.CashExchangeControllerTest.exchangeEndpointShouldReturnErrorMessageWhenFileNotFound(CashExchangeControllerTest.java:76)
